"pvp","referencia","controlstock","imagen","codfamilia","codsubcuentairpfcom","descripcion","codsubcuentacom","tipocodbarras","costemedio","stockmax","stockfis","codimpuesto","codbarras","observaciones","stockmin","idsubcuentacom","idsubcuentairpfcom"
"260.0000000","HP-890USB MY","0",,"CONS",,"Consola 8 canales c/puerto usb HP PRECIO SOLO APLICA EL 10% PAGO EN EFECTIVO",,"Code39","0.0000000","2.0000000","4.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HP-A1086","1",,"BOC",,"Bocina HO AUDIO 4\" 70w p/carro",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HP-A1490 HP","1",,"BOC",,"Par Bocina 4\" Para Auto 300W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HP-A1666 MY","1",,"BOC",,"Bocina 6 1/2\" HP",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"45.0000000","HP-A698 HP","0",,"BOC",,"Bocina 6x9\" 520W",,"Code39","0.0000000","2.0000000","6.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HP-C6578AN","1",,"TIN",,"CARTUCHO XGENRICO HP, COLOR",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HP-C8728AN","1",,"TIN",,"CARTUCHO XGENRICO HP,  COLOR",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"135.0000000","HP-E1550 MY","0",,"BAF",,"Bafle bocina 15\" HP PRECIO EFECTIVO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","6.0000000","IVA13",,,"0.0000000",NULL,NULL
"130.0000000","HP-E1560 HP","0",NULL,"BAF",NULL,"Bafle bocina 15\"   HP",NULL,"Code39",NULL,"0.0000000","4.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","HP-HDMI","1",,"CAB",,"Cable HDMI a HDMI",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HP190562","1",,"AUD",,"AudifonoS MAXELL",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HP50720-51","1",,"BAS",,"BASE PARA CAÑON DOBLE ENFOQUE 8 PINES MARCA HOSIDEN",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"1.1000000","HP74LS73AP/O","0",,"IC",,"IC-TTL,DUAL J-K FLIP FLOP,14-PIN DIP",,"Code39","0.0000000","2.0000000","4.0000000","IVA13",,"G74LS73
IC-TTL,DUAL J-K FLIP FLOP,14-PIN DIP
","0.0000000",NULL,NULL
"25.5000000","HPC-1LVjap","0",NULL,"LENT",NULL,"Lente",NULL,"Code39",NULL,"0.0000000","1.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","HPC-1LXjap.","1",,"LENT",,"Lente",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"35.0000000","HPL-815","0",NULL,"VEN",NULL,"Ventilador p/cpu PRECIO EN EFECTIVO SIN DESCUENTO",NULL,"Code39",NULL,"0.0000000","2.0000000",NULL,NULL,"ventilador compatible lga1366/lga1156/lga775/amd3/amd2/","0.0000000",NULL,NULL
"0.0000000","HR-15R HP","1",,"PORF",,"Porta Fusible 10amp ATC de linea #10",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HS-02B","1",,"AUD",,"Microfono/audifon GENIUS HS-02B",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HS-03N","1",,"AUD",,"AudifonoS GENIUS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HS-04U","1",,"AUDI",,"Audifono con microfono GENIUS PRECIO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HS-171004010125","1",,"MON",,"MONITOR STARVIEW",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HS01","1",,"DISI",,"Disipador de calor TO3P",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HT0010","1",,"DEST",,"Juego de destornillador",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"2.5000000","HT0104","1",NULL,"CUC",NULL,"CUCHILLA CORTA PAPEL + 5 HOJA DE REPUESTOS",NULL,"Code39",NULL,"0.0000000","3.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","HT32","1",,"DIAC",,"DIAC 32V +-4V,2A
",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G6408
DIAC 32V +-4V,2A
","0.0000000",NULL,NULL
"0.0000000","HTVADV-TVTUNER","1",,"TAR",,"Tarjeta TV Capture Avantek ATV-TUNER-F(serie",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HU-DVD250","1",,"DVDP",,"DVD-Player Extra plano Multi formato remoto",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HU907A","1",,"LEC",,"Lector de memoria externo ZENDER  PRECIO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"86.0000000","HV-144","1",,"VIO",,"Violin de 4/4 con Estuche SOLO APLICA AL 10% DE DESCUENTO",,"Code39","0.0000000","2.0000000","3.0000000","IVA13",,"Violin ZALZBURG 4/4
IGUAL = 1414P
(2001) 056-003","0.0000000",NULL,NULL
"0.0000000","HVRIX-32B","1",,"DIO",,"D-SI MICROWAVE OVEN, 15KV
",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G517 HVR-1X
D-SI MICROWAVE OVEN, 15KV
","0.0000000",NULL,NULL
"0.0000000","HX-151","1",,"AUDI",,"Audifono espiga 3.5 E.TOUCH PRECIO EFECTIVO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","HXMU032DA/G22","1",,"DDEX",,"Disco duro externo SAMSUNG 320gb PRECIO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"10.0000000","HY-1103","0",NULL,"JOY",NULL,"Jostick para play2 E.TOUCH PRECIO EN EFECTIVO SIN DESCUENTO",NULL,"Code39",NULL,"0.0000000","3.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"15.0000000","HY-1106","0",NULL,"JOY",NULL,"Jostick para play2  E.TOCUH",NULL,"Code39",NULL,"0.0000000","3.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"14.0000000","HY-1107","0",NULL,"JOY",NULL,"Jostick ps2 E.TOUCH",NULL,"Code39",NULL,"0.0000000","3.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"6.7500000","HY-602","0",NULL,"ADA",NULL,"Convertidor de paly2 a usb E.TOUCH PRECIO EN EFECTIVO SIN DESCUENTO",NULL,"Code39",NULL,"0.0000000","1.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","IBM-205-6 NA","1",,"CAB",,"Cable extencion usb macho-hembra 6ft",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IBM-4680","1",,"ADA",,"ADAPTADOR PARA RED DOBLE SALIDA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IBM-468D","1",,"CAJ",,"Caja de pared NIPPON AMERICA  P/telefono 2salidas",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IBM-A-B-6 na","1",,"CAB",,"Cable para impresor 6pie",,"Code39","0.0000000","2.0000000","0.0000000","IVA13","784644615331",,"10.0000000",NULL,NULL
"0.0000000","IBM-FAN-200","1",,"VEN",,"Ventilador NIPPON AMERICA  p/pc",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-LSI","1",,"CAU",,"CAUTIN SOLDERIN IRON 40W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN14","1",,"SOC",,"Base P/IC 14 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN16","1",,"SOC",,"Base P/IC 16 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN18","1",,"SOC",,"Base p/ic 18 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN20","1",,"SOC",,"Base P/IC 20 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN24","1",,"SOC",,"Base P/IC 24 Pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN24M","1",,"SOC",,"Base p/ic 24 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"BIC12X2","0.0000000",NULL,NULL
"0.0000000","IC-PIN28","1",,"SOC",,"Base P/IC 28 Pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN40","1",,"SOC",,"Base P/IC 40 Pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN40M","1",,"SOC",,"Base p/ic 40 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"BIC20X2","0.0000000",NULL,NULL
"0.0000000","IC-PIN42","1",,"SOC",,"Base P/IC 42 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN48M","1",,"SOC",,"Base p/ic 48 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"BIC24X2","0.0000000",NULL,NULL
"0.0000000","IC-PIN64M","1",,"SOC",,"Base P/IC 64 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IC-PIN8","1",,"SOC",,"Base p/ic 8 pines",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","ICC2","1",,"DVDP",,"ACCESORIO P/4 ENTRADAS PD2 Y DVD",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","ICE-T485","1",NULL,"LIMP",NULL,"Limpiador para tapiceria de autos",NULL,"Code39",NULL,"0.0000000","1.0000000",NULL,NULL,"No.I 12SA000U
Fact:0942260-I000952260
Costo $14.9558 + iva
","0.0000000",NULL,NULL
"0.0000000","ICE2A0565G","1",,"IC",,"IC",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","ICE3B0365J","1","RK@articulos@085E8537E8A8059CF3A07C5ABCC857EA194A87E5","IC",,"IC esta en el chocolate",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","ICE3B3065P","1","RK@articulos@A85E4AB7F84999B4894FA62976243BE79B535CA4","IC",,"IC  esta en el chocolate",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","ICF-10","1",,"RAD",,"Radio am fm",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","ICF-18","1",,"RAD",,"Radio de 4 bandas SONY",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","ICP-N10","1",,"IC",,"IC-PROTECTOR, 0.04A,TO-92",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G15020E
IC-PROTECTOR, 0.04A,TO-92
","0.0000000",NULL,NULL
"0.0000000","ICP-N15","1",,"IC",,"IC-PROTECTOR, 0.6A,TO-92",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G15021E
IC-PROTECTOR, 0.6A,TO-92
","0.0000000",NULL,NULL
"0.0000000","ICP-N20C","1",,"IC",,"IC-PROTECTOR, 0.8A,TO-92
",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G15022E
IC-PROTECTOR, 0.8A,TO-92
","1.0000000",NULL,NULL
"0.0000000","ICP-N5","1",,"IC",,"IC-PROTECTOR,0.25A,TO-92",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G15019E
IC-PROTECTOR,0.25A,TO-92
","0.0000000",NULL,NULL
"0.0000000","ICP-N50","1",,"IC",,"IC-PROTECTOR,A,TO-92
",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++
IC-PROTECTOR,A,TO-92
","0.0000000",NULL,NULL
"0.0000000","ICS-08P","1",,"CONE",,"Contector de RF",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","ICT-113","1",,"TES",,"Probador 12V de extencion Nippon",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"2.0000000",NULL,NULL
"0.0000000","IDE","1",,"Flex",,"Cincha IDE(Disketera)",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IFE220BPRJ","1",,"TIN",,"CARTUCHO XGENRICO EPSON, PRINT-RITE",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IMB-FAN-200 NA","1",,"VEN",,"Ventilador p/pc",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"Tres colores del sistema de refrigeraciÃ³n del ventilador Saca el calor 
lejos de la computadora portÃ¡til y evita que la CPU 
se recaliente durante el uso 
â€¢ Easy Go, adaptador de corriente no es necesario; 
convenientemente alimentado a travÃ©s del puerto USB 
â€¢ Excelente forma ergonÃ³mica para teclear con facilidad 
â€¢ plug and play para dispositivos USB gustos: RatÃ³n, 
teclado, lector de tarjetas, etc 
â€¢ aspa del ventilador centralizado para un funcionamiento mÃ¡s silencioso 
â€¢ Material: acrÃ­lico 
â€¢ TamaÃ±o del ventilador: 6x6x1.5cm 
â€¢ Velocidad del ventilador: 2.800 rpm","0.0000000",NULL,NULL
"0.0000000","IMBH30D","1",,"IC",,"CIRCUITO INTEGRADO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","IMBH30D-060","1",,"IC",,"IC",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","IMBH50D-060A","1",,"IC",,"IC",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"12.0000000","IME-14625M","1",,"CAB",,"Cable vga 15 pines x lado  15ft",,"Code39","0.0000000","2.0000000",NULL,"IVA13",,,"0.0000000",NULL,NULL
"35.5000000","IME-25465","0",NULL,"FUE",NULL,"Fuente IMEXX P/mini laptop PRECIO EFECTIVO SIN DESCUENTO",NULL,"Code39",NULL,"0.0000000","3.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"15.0000000","IME-32245","0",NULL,"HUB",NULL,"Mini hub 7 puertos PRECIO EN EFECTIVO SIN DESCUENTO",NULL,"Code39",NULL,"0.0000000","2.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"8.5000000","IME-40792","0",NULL,"TARJ",NULL,"Tarjeta de sonido usb PRECIO EFECTIVO SIN DESCUENTO",NULL,"Code39",NULL,"0.0000000","4.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"2.5000000","IME-41042","0",NULL,"CAB",NULL,"Cable p/impresora 6ft",NULL,"Code39",NULL,"0.0000000","15.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"17.5000000","IME-51138","1",,"TAR",,"Tarjeta de red inalambrica usb IMEXX PRECIO EFECTIVO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","2.0000000","IVA13",,,"0.0000000",NULL,NULL
"5.5000000","IN-225","0",NULL,"AUDI",NULL,"Audifono PRECIO EFECTIVO SIN DESCUENTO",NULL,"Code39",NULL,"0.0000000","6.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","IN2227B","1",,"DIO",,"DIODO ZENER",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IN4001","1",,"DIO",,"DIODO DE 600V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IN4004","1",,"DIO",,"DIODO DE 600V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IN4005","1",,"DIO",,"DIODO DE600V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IN40072","1",,"DIO",,"DIODO DE 1000V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","IN4148","1",,"DIO",,"DIODO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
